Processing file,Reading requirements file execution time,Parsing requirements execution time,Fetching versions and dependencies execution time,Fetching transitive dependencies execution time,Processing folder error,Generating SMT expression execution time,Proof for UNSAT execution time,Solving SMT expression execution time,Generating requirements.txt execution time,Total (s)
5803923,0,0,0.004134178,0.000241995,,0.022403479,,0.014490604,0,0.041270256
5805662,0.009570599,0,0,0,,,,,,0.009570599
5807648,0.008253813,0,0,0,,0.006053448,,0.006364822,0,0.020672083
5807738,0.009467602,0,0,0,,,,,,0.009467602
5807746,0.011464119,0,0,0,,,,,,0.011464119
5808d73731b50f8abbdcb3c3c5c1e6fa,0,0,0.010407448,0,,,,,,0.010407448
5809279,0.001941442,0,0,0,,,,,,0.001941442
5819145,0.015166044,0,0,0,,0.030113459,,0.009836674,0,0.055116177
5823693,0.015049458,0,0,0,,0,,0,0,0.015049458
5823716a1da5f0273504,0.01005125,0,0,0,,0.009208679,,0.000123501,0,0.01938343
5846464,0.03500104,0,0,0,,0.021542788,,0,0,0.056543827
5849024,0.010561466,0,0,0,,,,,,0.010561466
5849790,0.007955551,0,0,0,,,,,,0.007955551
5855372,0,0,0.001098633,0.001015186,,0.039488792,,0.027199984,0.000997782,0.069800377
5856269,0,0,0,0,,,,,,0
5858518,0.009576559,0,0,0.011474133,,0.176207781,,0.035335064,0.000998735,0.233592272
5859643,0.006594896,0,0,0,,0.051634312,,0.021566868,0,0.079796076
5860168615a35b5b5ef69710d61f02d4,0.007643223,0,0.015744686,0,,0.022229195,,0.017510176,0.001001596,0.064128876
586056,0.004410267,0,0,0,,0.040961742,,0.008893013,0,0.054265022
5860853,0,0,0,0,,0.033469439,,0,0,0.033469439
5862530,0,0,0,0,,0.005053759,,0,0,0.005053759
5866756,0.020633936,0,0.001093864,,maximum recursion depth exceeded,,,,,0.0217278
58673e7bda3767bf82b1,0.015678883,0,0,0,,,,,,0.015678883
586892,0.00104928,0,0,0,,,,,,0.00104928
587011a65d05f067a29ce9c22894d1d2,0,0,0,0,,0.015960693,,0.003037691,0.001031876,0.02003026
5872584,0.007829189,0,0,0,,0.009716988,,0.002520561,0.000375509,0.020442247
5875326,0,0,0,0,,0,,0.003048658,0,0.003048658
5875346,0,0,0,0,,,,,,0
5881137,0.001903057,0,0.001010418,0,,0.006878138,,0.003561258,0.000145435,0.013498306
5882365,0.002036333,0,0.001001835,0,,0.00129199,,0,0.000999451,0.005329609
5882966,0.009152889,0,0.000985384,0,,0.002581358,,0,0,0.012719631
5886984,0.008821726,0,0,0,,0.064400434,,0.016905069,0,0.09012723
5888967,0.000997543,0,0.000273228,0,,0.017640591,,0.014693499,0,0.03360486
5889795,0.001049042,0,0.001039743,0,,0.015377522,,0.00953269,0.000997782,0.027996778
5894681,0,0,0,0,,,,,,0
5898352,0.000997543,0,0,0.001091242,,0.013224363,,0.016855001,0,0.03216815
58e015dd9ff33049da5a,0.098716259,0,0,0,,0.008407593,,0.001131058,0.001070023,0.109324932
5900563,0.009269953,0,0,0,,0.005052805,,0.003050804,0.003505468,0.02087903
5907109,0.013570309,0,0,0.013142586,,0.372827768,,0.031273127,0,0.430813789
5911624,0,0,0,0,,0.027703524,,0,0,0.027703524
592040,0,0,0.013097525,0,,0.022953749,,0.00157094,0.000936031,0.038558245
5924965,0,0,0,0,,,,,,0
593c950ba1a3b9dd08d5,0.000973463,0,0.000949144,0.005311489,,0.457165003,,0.059100151,0.001010418,0.524509668
594015,0.001378298,0,0,0.001041651,,0.022268534,,0,0.015421867,0.04011035
5951030,0,0,0,0,,,,,,0
5953776,0,0,0,0,,,,,,0
5969656,0,0,0,0,,,,,,0
5973156,0.001982689,0,0.000521183,,,0.005137205,,0,0,0.007641077
5981683,0.065681219,0,0,0,,0.007422447,,0.002014637,0.001239061,0.076357365
5984815,0.000966549,0,0,0.004009485,,0.291505814,,0.031211138,0.001008749,0.328701735
5996074,0,0,0,0,,,,,,0
5998853,0.000981092,0,0,0,,,,,,0.000981092
59cf3e5b6d96bf67bca34530e522be08,0.010396719,0,0.006777287,0,,0.010156393,,0,0.001001596,0.028331995
59f9d4f5fd8196c849a892a56ba90baf,0.026025772,0,0.015957832,0.012995481,,0.595117331,,0.039218426,0.000966549,0.690281391
5a073b72c94de357d453,0.012145042,0,0,0,,0.003473759,,0.00813961,0.00099802,0.024756432
5a1aaa2effe3825368db4c1925924bba,0.001594305,0,0,0,,,,,,0.001594305
5a4c39e4c02502a8451d,0.008693457,0,0,0,,,,,,0.008693457
5a51bc0ded46b230c5322a234cf8eabf,0.002081871,0,0,0,,0.001738787,,0,0.000345945,0.004166603
5a534f9deb80775f0f497a4133a79d7b,0,0,0,0,,0.00549674,,0,0.001306295,0.006803036
5a5c3a6ad327f303cb915198aec8a90d,0.000936508,0,0,0.002477884,,0.010242939,,0.004131079,0,0.01778841
5a9f5f02c53b3fa648c5704e34b1db8a,0,0,0,0,,,,,,0
5aec669ea8a8c920c0960fa05895687f,0.000919819,0,0,0,,,,,,0.000919819
5af7cd0e934f5465b695,0,0,0,0,,0.026835442,,0.016787052,0.276443243,0.320065737
5b17c9f37f351780744aefc74f93d3ae,0.015986443,0,0,0.016116142,,0.361882687,0.978069782,,,1.372055054
5b4c5ffdcdb5a13e0267,0.049633503,0,0,0,,0,,0,0,0.049633503
5b581d774fc8500325f7,0.012864828,0,0,0,,,,,,0.012864828
5b62847bf934785119ffb16be636e073,0.007566214,0,0,0,,0.004047155,,0.004237413,0,0.015850782
5b769cd2a86bb1270188ffa423941d5f,0.02015686,0,0,0,,,,,,0.02015686
5b9bd428079959558ba8,0,0,0,0,,,,,,0
5baaf1d206cf5e81436d,0.007627964,0,0,0.005708456,,0.495583296,,0.045300245,0.011018038,0.565237999
5bcffaac23236a78ea14,0,0,0,0,,,,,,0
5bfad28ceb3a484dfd2a,0.006987095,0,0,0,,0.002185106,,0.003024578,0.001045227,0.013242006
5c422d709c93615341a21009f800222e,0,0,0,0,,,,,,0
5c4fd516ad174c7f443fcad9090a2d1f,0.000816107,0,0,0.012626171,,0.070315599,,0.015471458,0,0.099229336
5c973ec1b5ab2e387646,0.050795555,0,0,0,,,,,,0.050795555
5ce8bb1f4c55d17b5b25,0.001816988,0,0.000996828,0.001001835,,0.075938225,,0.010105848,0,0.089859724
5cf3163e0d77275870bf,0,0,0,0,,,,,,0
5d7c8763d1345eedee4408e2392bc5e0,0.008980036,0,0.002020359,0.001000643,,0.048266411,,0.015502691,0.001967192,0.077737331
5dcd725d464858e9082f,0.001144648,0,0,0.014070988,,0.055374146,,0.014633417,0,0.085223198
5df669df7b29806ca541,0.017839193,0,0.001066923,0.000262499,,0.069989204,,0.014223576,0.00109601,0.104477406
5e96a65ee11698a26403,0.000999689,0,0,0,,,,,,0.000999689
5e9a7c0d46cfdfe00104,0.008762121,0,0,0.000998735,,0.020787716,,0.009897947,0.011945963,0.052392483
5eaed8a5c299e5282d066a1fbc03152c,0.002000332,0,0.00199914,0.001003742,,0.026536226,,0.014313459,0,0.0458529
5eba991c39426ca42cbb,0,0,0,0,,,,,,0
5eda4214788429e9d09c060cca10971f,0.001000881,0,0,0,,,,,,0.001000881
5f1baad30024a898e9f2115ac9b0c631,0.002163887,0,0,0,,,,,,0.002163887
5f256b69a07a43f978b4,0,0,0,0,,,,,,0
5f2fd870eb8a2325c0842dbd787574c3,0,0,0,0,,,,,,0
5f54de51270d4c2d2747,0,0,0,0,,0.025209427,,0.004351616,0.001462698,0.031023741
5f59050155c3159c2185,0.001019001,0,0,0.042151928,,2.415608644,,0.202715874,0,2.661495447
5f9f2c05c5e3dc6b31d8,0.016694307,0,0,0,,,,,,0.016694307
6000407,0.002022266,0,0.000261068,0,,0.016777992,,0.011004686,0.000859261,0.030925274
6003874,0.000356436,0,0,0,,,,,,0.000356436
6005981,0.009305,0,0.000311852,0,,0.008820534,,0.001097679,0,0.019535065
600fa8852b4741fb2bb1,0.001037121,0,0,0,,0.014062166,,0,0.002003193,0.01710248
6019350,0.009002686,0,0.000598907,0.005426168,,0.332964659,,0.015643835,0,0.363636255
6021768,0,0,0,0,,,,,,0
6027183,0.013162613,0,0,0,,,,,,0.013162613
6027504,0.180912971,0,0.001011848,0,,0.00600481,,0.002998114,0.001527309,0.192455053
6033364,0.003049135,0,0.002293587,0,,0.008922577,,0.016587734,0,0.030853033
6038174,0,0,0,0,,,,,,0
603819,0,0,0,0,,,,,,0
6038468,0.001035929,0,0,0,,,,,,0.001035929
6040840,0,0,0,0,,,,,,0
6044677,0.000144243,0,0.001508474,0.035531044,,1.798816919,,0.135490656,0.015651226,1.987142563
6049584,0.002010345,0,0,0,,,,,,0.002010345
6055795,0.005752325,0,0,0,,,,,,0.005752325
6065887,0.008195877,0,0,0,,0.042430639,,0.015484333,0,0.066110849
6069808,0.007117033,0,0,0,,,,,,0.007117033
6074452,0.005063534,0,0,0,,,,,,0.005063534
6078248,0.003831148,0,0.008734465,0,,0.032063723,,0.011295557,0.000957012,0.056881905
6085344,0.008973122,0,0,0,,0,,0,0.000997066,0.009970188
608595,0,0,0,0,,0.030420065,,0.01140213,0,0.041822195
6087798,0,0,0,0,,0.017132998,,0,0.001962185,0.019095182
6092292,0.002090454,0,0,0,,,,,,0.002090454
6094449,0,0,0,0.004417658,,0.020905733,,0.001063585,0,0.026386976
6094977,0.002188921,0,0,0,,,,,,0.002188921
6095815,0.001963139,0,0.000755548,0,,0.026008368,,0.01152873,0,0.040255785
6095e3cce3877881393a19659430ddf0,0,0,0,0,,,,,,0
6097195,0,0,0,0,,0.016196489,,0.003939152,0.003036022,0.023171663
6099960,0.000937462,0,0,0.00429678,,0.201602459,,0.021753073,0,0.228589773
60bacd65c89e5290f452,0,0,0,0.001018286,,,,,,0.001018286
60e006b7642707c2e898,0,0,0,0,,,,,,0
6102062,0.009415627,0,0,0,,0.034579992,,0.016674519,0,0.060670137
6103019,0,0,0,0,,,,,,0
6105220,0.002016306,0,0,0,,0.005607843,,0,0.000967979,0.008592129
6113246,0.008746624,0.001019716,0,0,,,,,,0.00976634
6118172,0.006148815,0,0,0,,,,,,0.006148815
6145546,0.007148981,0,0,0,,,,,,0.007148981
6146161,0.001924515,0,0,0,,,,,,0.001924515
6146611,0.006005287,0,0,0,,0.005754948,,0,0.001471519,0.013231754
614fc39a78d028c9dce9,0.009808779,0,0,0,,,,,,0.009808779
614fea74e9c67df0aae0,0,0,0,0,,0.012691975,,0.002049208,0.001426458,0.016167641
6152106,0,0,0,0,,,,,,0
6156601,0.023265123,0,0,0,,,,,,0.023265123
6162321,0.0208745,0,0.002052307,0,,0.007773161,,0.004507303,0.00099659,0.036203861
6165747,0.007632732,0,0.003012896,0.01459074,,0.553016663,,0.042461634,0,0.620714664
6168003,0.002020121,0,0.00095892,0.001039267,,0.010052681,,0.01125145,0,0.025322437
6175388,0,0,0,0,,,,,,0
6179550,0,0,0.001015186,0.000999451,,0.073376417,0.834340572,,,0.909731627
6194556,0.000568151,0,0,0,,,,,,0.000568151
619473,0.006781816,0,0.00101161,0.048734665,,0.616083622,,0.046890259,0,0.719501972
6194738,0.00137639,0,0,0.007003546,,0.499303102,,0.047441006,0,0.555124044
61a82e7c920468325ea8,0.001301765,0,0,0,,0.010746717,,0.00400424,0.001013517,0.01706624
61dc4abed6186117f2a70b058a2b8d14,0.00235343,0,0.001009226,0,,0.024308205,,0.010572433,0,0.038243294
61f9226f7ea498abce36187ddaf51ed5,0.011290789,0,0.001004696,0.003173828,,0.463232517,,0.070760727,0,0.549462557
6201049,0,0,0,0,,,,,,0
6202539,0,0,0,0,,,,,,0
6206626,0,0,0.0157938,0,,0.000975132,,0,0,0.016768932
6229929,0,0,0.01501441,0,,0.000871181,,0,0,0.015885592
6230787,0,0,0.015013933,0,,0.000809669,,0,0.001007318,0.016830921
6258303,0,0,0,0,,,,,,0
6260dd97a3e39eba9cd6,0,0,0,0,,,,,,0
626356,0.000993967,0,0.001014948,0,,0.015413523,,0.01673317,0,0.034155607
6280390,0,0,0.015717983,0,,0.021439075,,0.016721964,0,0.053879023
629508,0.001707554,0,0.001003742,0.001034021,,0.030542374,,0.015958309,0,0.050246
62d629216e19906c53d3,0.00803113,0,0.001000404,0.001997471,,0.267410994,,0.031264544,0,0.309704542
6309113,0.001913548,0,0.001144409,0,,0.016211033,,0.009704113,0,0.028973103
630df68eb42d881755a3e30343252f74,0,0,0,0.005414724,,0.421451807,1.171810865,,,1.598677397
631953,0,0,0,0,,0.028530121,,0.021764517,0.000742197,0.051036835
6323931,0.001000404,0,0,0,,,,,,0.001000404
6325830,0.002362251,0,0,0,,0.003036976,,0.00640893,0.001335621,0.013143778
6327611,0.008550406,0,0,0,,,,,,0.008550406
632e39a9b4dda391fe54,0.001010656,0,0,0,,,,,,0.001010656
6333547,,0,0,0,,0.012914896,,0.002035141,0.003332615,0.018282652
6334787,0.009052515,0,0.001703739,0,,0.009941101,,0.002008438,0,0.022705793
6337361,0.002104521,,0.002038002,0.001009941,,0.025729418,,0.015074015,0,0.045955896
6366854,0,0,0,0,,0.020917892,,0.002084494,0.004559994,0.02756238
6374514,0.003363132,0,0,0,,0.002650738,,0.004220724,0.001632452,0.011867046
638aca3fc4314290af59110d0602f86e,0.01652956,0,0.001105547,0,,0.021730423,,0,0,0.03936553
639576c25693ca4890457efa5f67d103,0,0,0,0.015045881,,0.422513723,,0.055011988,0.000995636,0.493567228
63e115cc0c79b4f6b8b3a6b797e485c7,0,0,0,0,,,,,,0
6404683,0.034927845,0,0.00100112,0,,0.049652576,,0.015337229,0.000999212,0.101917982
6408165,0.008994818,0,0.00170517,0,,0.006868362,,0.002494335,0.005902529,0.025965214
6414599,0.002207041,0,0,0,,,,,,0.002207041
641dc6b15155e600135d,0.001116037,0,0,0,,0.00599885,,0.002016544,0.001995325,0.011126757
642535b8baeaedb02a56,0.012376547,0,0,0.043977499,,2.444114447,,0.142364979,0,2.642833471
6426282,0.011507988,0,0.000981092,0.001039028,,0.046588898,,0.026088238,0,0.086205244
643f812a275a9e0c75048aab6988a92c,0.000999928,0,0,0,,,,,,0.000999928
6446136,0.001606941,0,0.000247478,0,,0.026114225,,0.010896921,0,0.038865566
6453947,0.01696372,0,0,0,,0.002027035,,0,0,0.018990755
6454814,0.001093388,0,0.001766205,0,,0.007086039,,0.001213312,0,0.011158943
6462976,0.007485867,0,0,0,,,,,,0.007485867
6463966,0.001008987,0,0,0,,,,,,0.001008987
6467595,0.002126932,0,0.002838135,0,,0.02533555,,0.014098406,0,0.044399023
6471e364501e7c62a0c41d92fa6090bc,0,0,0,0,,,,,,0
6472432,0.001447439,0,0,0,,0.007000923,,0.003057718,0.004007339,0.01551342
64821d31816bce595a4bbd98588b37f5,0.007905722,0,0,0,,0.005012035,,0,0.001000881,0.013918638
6483510,0.011346817,0,0,0.005014658,,0.185056686,,0.035564423,0.001033068,0.238015652
6499135,0,0,0.002176046,0.001101494,,0.01762414,,0.01554513,0.00548625,0.04193306
64cf037c55c0d42196762c0ccacc7380,0.055990219,0,0,0,,,,,,0.055990219
6504557,0.02409339,0,0,0,,0.012533426,,0.007922173,0.007030964,0.051579952
6507189,0.005621672,0,0,0.007119894,,0.020736456,,0,0.000968456,0.034446478
6507cb95562f1db6df84,0.007801294,0.000962496,0.000997782,0,,0.006032467,,0.003244638,0.006087065,0.025125742
6509307,0.002010107,0.000115395,0.001051188,0.001073599,,0.03055954,,0.011878252,0.011542559,0.058230639
651080,0,0.00399518,0.002034664,0,,0.028219223,,0.014358997,0,0.048608065
651afb13d45e4c587f63,0.010274649,0,0.003156662,0,,0.023563862,,0,0.000986814,0.037981987
6530635,0.002120733,0,0,0,,0.032323599,,0.00333643,0.001258373,0.039039135
6532185,0,0,0,0,,,,,,0
6532334,0.009542227,0,0,0,,0.021716833,,0.002179623,0.001019001,0.034457684
6536381,0.012132168,0,0.001986027,0.001015663,,0.028697252,,0.014300823,0,0.058131933
654157,0.020288467,0,0.00199151,0,,0.028889656,,0.014448881,0,0.065618515
6551668,0.044993877,0,0,0.014655113,,0.139065742,,0.012025595,0.000996828,0.211737156
65538,0.009479046,0,0.001118898,0,,0.005471706,,0.006724596,0.001506805,0.024301052
6553a21faade20f72e9f,0.006912231,0.000976563,0,0,,,,,,0.007888794
6557760,0.002009153,0,0,0,,,,,,0.002009153
6562886,0,0,0,0,,,,,,0
6572592,0.008316278,0,0,0,,,,,,0.008316278
6576933,0.004215956,0,0,0,,,,,,0.004215956
6581415,0.002362251,0,0,0.007070303,,0.624465466,,0.072477818,0,0.706375837
659867,0.010868549,0,0,0,,,,,,0.010868549
65fbce1860ef204ee908,0.008851528,0,0,0.000995874,,0.071468592,,0.008090734,0.001330614,0.090737343
660303,0.002107859,0,0,0,,0.030718803,,0.014738798,0,0.04756546
6604662,0.016913176,0,0.000999928,0.004994392,,0.084118128,,0.023720026,0.000998259,0.131743908
6606487,0.001577616,0,0,0,,0.009925604,,0.001118183,0.002331257,0.01495266
660a9d578b5f0225e5f0,0.008989573,0.000182867,0.001048565,0.001048565,,0.019235849,,0.0164783,0.050107241,0.09709096
6622819,0.02039814,0,0,0.006989241,,0.49970746,,0.046875715,0,0.573970556
6622928,0,0,0,0,,,,,,0
6623972,0.013345957,0,0,0,,,,,,0.013345957
6625609,0.015673637,0,0,0,,0.144478083,,0.034240723,0.001077414,0.195469856
6627336,0.002005339,0,0,0.001001835,,0.011755943,,0.020070791,0,0.034833908
6637377,0.09086895,0,0,0,,0.055652857,,0.012720108,0.000963688,0.160205603
6649639,0.007975101,0,0,0.002455235,,0.082444906,,0.015043736,0,0.107918978
667150e96fdc2d53fd11,0,0,0,0,,0.02097559,,0,0.001008272,0.021983862
6673250,0,0,0.012992859,0.005920172,,1.249330759,,0.133779526,0.001015186,1.403038502
667919,0.002029657,0,0,0,,0.010044336,,0,0,0.012073994
6679768,0,0,0,0,,,,,,0
667c5554e5d9d9a25ae6,0.000997066,0,0.000999212,0,,,,,,0.001996279
667e61d2f101f2f04542,0,0,0,0,,,,,,0
6680676,0.007627726,0,0,0,,,,,,0.007627726
668791,0.00243187,0,0.010446072,0.00101018,,0.037599564,,0.02510643,0.000968456,0.077562571
6691093,0,0,0,0,,,,,,0
6695625,0,0,0,0,,,,,,0
66ed98cf3fc2b161df47c0c08954dc62,0.005446196,0,0.008795738,0.001019478,,0.077553749,,0.013135672,0.001048565,0.106999397
66f1569ebb0d878748fe,0,0,0,0,,0.007921934,,0.005805254,0.003213644,0.016940832
67044,0.000997782,0,0,0,,,,,,0.000997782
6714b632c92d8967fd3c,0.008036137,0,0,0.00953722,,0.504032373,,0.063083649,0.001049757,0.585739136
6718314,0,0,0,0.016361952,,0.081806421,,0.016857147,0,0.11502552
6719172,0.011053324,0,0,0,,,,,,0.011053324
672229,0.006286621,0,0,0,,0.005143404,,0,0,0.011430025
6754465,0.014491796,0,0,0,,,,,,0.014491796
6759305,0,0,0,0,,,,,,0
6770178,0.007627964,0,0,0,,,,,,0.007627964
6771295,0,0,0,0,,0.076976538,,0.008069038,0.001316786,0.086362362
6776391,0.001998901,0,0,0.040844202,,2.470904112,,0.139956474,0,2.65370369
6799568,0,0,0,0,,0.016536236,,0.00359273,0,0.020128965
67bdd4bd8c26e2178579,0,0,0,0,,,,,,0
67c14af0d5afaae5b18c,0.002123356,0,0,0,,0.006787062,,0.003052473,0,0.011962891
67c7a6d77a6da0a56329,0,0,0.001014471,0,,,,,,0.001014471
67effa81dd1cd5a488b4,0.006542683,0,0,0,,0.021586418,,0.009059429,0.002064943,0.039253473
6808772,0,0,0,0,,,,,,0
6815711,0.012768269,0,0,0.000941038,,0.062172413,,0.023334026,0,0.099215746
6838974,0,0,0,0,,0.017120361,,0,0,0.017120361
6843565,0.002005816,0,0,0,,,,,,0.002005816
6856389,0.005270243,0,0,0,,0.013094187,,0.00272727,0.000777721,0.021869421
6869344,0.001006842,0,0,0,,0.006011486,,0,0.000836849,0.007855177
6874944,0,0,0,0,,,,,,0
6874ff814ab7f2530b2a,0,0,0,0,,,,,,0
6893b83409ae4575e2bd,0.002157688,0,0,0,,,,,,0.002157688
689f4a38bc6cb9a7adc0,0.001000166,0,0,0,,0.013365746,,0.000665665,0,0.015031576
6901429,0.002011776,0,0,0,,0,,0.00244832,0.000998974,0.00545907
691e97ce22f7cd43d6a9d54305344587,0.008799553,0,0,0,,0.010925293,,0.00299716,0.001103163,0.023825169
6947661,0,0,0,0,,,,,,0
6957826,0,0,0,0,,0.016296625,,0.002998352,0.001001835,0.020296812
6958459,0.002002001,0,0.00099802,0,,0.056874752,,0.016639948,0,0.076514721
6987693,0.004870176,0,0.004116774,0.005620003,,0.039874315,,0.016733885,0,0.071215153
6993747,0.012204885,0,0,0.024297237,,0.362161398,,0.031302691,0.000764608,0.43073082
69aae99be6f6acfadf2073817c2f61b0,0.007022142,0,0.000887156,0.004098654,,0.479016304,,0.04855895,0,0.539583206
69aec1259131b5619fb7,0,0,0.013295412,0,,0.026723146,,0.012708426,0,0.052726984
69b8e351dac87f4c3f5b440632727fdb,0,0,0,0,,,,,,0
69da10ec6f22c6d7b92deefdb4a4f475,0.007956982,0,0,0.033723831,,2.507910252,,0.12349534,0,2.673086405
69dfe7943b076f0d79db,0.001592398,0,0.001054049,0,,0.002828121,,0.005801678,0,0.011276245
69f4acd1fc094c66ba73,0,0,0,0,,,,,,0
6a01cbe55657121a1f3d,0.001040697,0,0,0,,,,,,0.001040697
6a9e5ef2921c0214eeeb,0,0,0,0,,0.011378527,,0.003938198,0,0.015316725
6aa898d22e74aa9dafc3,0.051124334,0,0.01444459,0.00100708,,0.015284777,,0.001211166,0.002034187,0.085106134
6af3dd8894ec4255a63f,0.008664846,0,0.001000166,0.001894474,,0.333884478,,0.031791925,0,0.377235889
6af6a8478561aa8a0121,0,0,0,0,,,,,,0
6b2273d7e332f29193d0,0.007432699,0,0,0,,,,,,0.007432699
6b2944d74ec9dd229938,0.004541397,0,0,0,,,,,,0.004541397
6b93a8028f4dc40cab49,0,0,0,0,,,,,,0
6b9bae1310f2ee6b47ba3663bdcb1ded,0.001682997,0,0,0,,,,,,0.001682997
6bb9ddb5d904b7275c62,0.005112171,0,0,0.004544497,,0.022923946,,0.010010719,0,0.042591333
6c168b0c36ca3b23cacc,0.015670776,0.000912428,0,0,,,,,,0.016583204
6c78e65f4b78adfa3766,0,0,0,0,,,,,,0
6ca93b8309f05055c6a3,0.001539946,0,0,0.002584457,,0.499252319,,0.033971786,0.018429518,0.555778027
6cd16631253eed21f37f,0,0,0,0,,,,,,0
6d459a8c2ae945808d69,0.024469614,0,0.000466585,0,,0.070472479,,0.014513016,0,0.109921694
6d6bb834d48b9664b38d,0.007003307,0,0,0.000994444,,0.022479296,,0.013861656,0.002012253,0.046350956
6d7c78ea329d4e9e1217,0.015160561,0,0.002041578,0.015703678,,0.384661198,,0.096957922,0.001634598,0.516159534
6d94b7d06f7ed9d8bfc4985b094bf6d4,0.00100565,0,0.000991344,0,,0.016488791,,0.007997274,0.001997948,0.028481007
6da9a7c1e03912fde62e,0.002161026,0,0,0,,0.005034685,,0.002043247,0.000963449,0.010202408
6e1016cc188104d123676ccef3264981,0.00625062,0,0.001023769,0.018545866,,0.441179037,,0.031256437,0,0.49825573
6e20dba959277bd9af77,0.007400036,0,0,0.032597303,,1.448602915,,0.639832735,0.001115799,2.129548788
6e41e8512c17eae5da50aebef3378a4c,0.013873339,0,0,0.003013611,,0.058965683,,0.019877434,0.001962423,0.09769249
6e56d947ceaacdebb7fd3a88ed89cb6c,0.00098443,0,0,0,,,,,,0.00098443
6f490f3a0e082ae6592a630bd7abe588,0.000952005,0,0,0,,,,,,0.000952005
6ffa8fb7756c16798b2a,0.012067318,0,0,0.011183739,,0.361292601,,0.015640259,0.015573978,0.415757895
7002279,0.010672331,0,0,0,,0.017314434,,0.009259224,0,0.037245989
7002396,0.008683681,0,0.000989676,0,,0.02927804,,0.014978886,0,0.053930283
7003083,0,0,0,0.008334875,,0.006709337,,0.004094362,0,0.019138575
700554,0,0,0,0,,,,,,0
701416,0.002012968,0,0,0,,,,,,0.002012968
7015554,0.001049995,0,0,0,,,,,,0.001049995
701904,0.006674528,0,0,0,,,,,,0.006674528
7019296a9a9ad74e44f0,0,0,0,0,,,,,,0
7020937,0.00400281,0,0.000985146,0,,0.009252787,,0.001052618,0,0.01529336
7025496,0,0,0,0.006211519,,0.068776369,,0.040400028,0.000851631,0.116239548
7026954,0,0,0,0,,,,,,0
702a848ba0a7a64b139985f5cad885f0,0,0,0,0,,,,,,0
702d05be879fa5a23d2b,0.00507164,0,0.002010584,0.001001835,,0.019902229,,0.011366367,0,0.039352655
7030355,0.009124517,0,0,0,,,,,,0.009124517
704add465613d5ca0d53,0,0,0,0,,,,,,0
706573,0.003036499,0,0,0,,,,,,0.003036499
7065820,0,0,0,0,,,,,,0
7079332cab038da1394d,0,0,0,0,,0.013257027,,0.004279375,0,0.017536402
7088662,0,0,0,0,,,,,,0
7091940,0.041185379,0,0.002063513,0.001735926,,0.057465076,,0.01499939,0.002001524,0.119450808
709384,0.001869678,0,0.001658678,0,,0.005887747,,0.003048182,0.005223751,0.017688036
709890,0.001811266,0,0.000997543,0.000725746,,0.033496618,,0.012088299,0,0.049119473
70df4922fec74ea87405b83840b45d57,0.003180742,0,0,0,,0,,0.01567626,0,0.018857002
70e5fefe128214b7d2a1,0,0,0,0,,0.017260551,,0,0,0.017260551
70ed63ee8992c401a9dd,0.001072407,0,0,0,,,,,,0.001072407
7103585,0.002016306,0,0,0,,0.006573677,,0.002002001,0,0.010591984
710480,0.001997232,0,0.001008749,0.001049995,,0.01928091,,0.012204647,0,0.035541534
71152286b0a8826249fe,0,0,0,0,,,,,,0
712c270355b6c2642600,0,0,0,0,,,,,,0
7131838,0.002143383,0,0,0,,0.022680998,,0.002097607,0,0.026921988
7131909,0.001390934,0,0,0,,0.015964031,,0.010981798,0.001006365,0.029343128
715284,0.001524925,0,0,0,,0.008815765,,0.003195763,0.001063824,0.014600277
7157510,0,0,0,0,,,,,,0
716261,0.001008749,0,0,0,,,,,,0.001008749
7183354,0.007912874,0,0,0,,0,,0.013774872,0,0.021687746
7191601fd58bb37a9efd,0,0,0.002053499,0.000965834,,0.030278444,,0.01385808,0.002001286,0.049157143
719502,0.007573605,0,0.002168179,0,,0.084532738,,0.020700693,0,0.114975214
719fc5e3a21dd2779d9fe69bf41e6ba6,0.027008533,0,0,0,,0.035249472,,0.01588583,0.001009941,0.079153776
71b14c4beab12998b6d1,0.008802414,0,0.00098896,0,,0.006304264,,0,0,0.016095638
71eda2aab0ee32d19b01,0.005568504,0,0,0.016427755,,0.326981783,,0.015057087,0.015639067,0.379674196
7226559,0.044009209,0,0,0,,0.01560998,,0.001948118,0,0.061567307
7228939,0.008404016,0,0,0.003064871,,0.090349436,,0.009963036,0.000847578,0.112628937
7230348,0,0,0,0,,0.016003132,,0.003298044,0.001997232,0.021298409
7234995,0.002676487,0,0,0,,,,,,0.002676487
7236266,0.009656429,0,0.001002789,0,,0.033296108,,0.020135641,0.000699043,0.06479001
723736,0.001991272,0,0.001030207,0.000975132,,0.01899004,,0.009006262,0.000997782,0.032990694
723a39071659bb763cff,0,0,0,0.016032457,,0.530019522,,0.03172493,0,0.577776909
7247d72f97e6bfbf97809da5922f0e14,0.052712917,0,0,0,,0.078768969,0.628482342,,,0.759964228
7270594,0,0,0,0.015631676,,0.13898921,,0.016041994,0.001279831,0.171942711
7275456,0.007565022,0,0,0,,0.00110054,,0.004019976,0.006327391,0.019012928
7282002,0.001107454,0,0,0,,0.022585392,,0.006725311,0,0.030418158
7282822,0.000631094,0,0,0,,,,,,0.000631094
7285154,0,0,0,0,,,,,,0
